iso,country,ndc,date,num_words,biodiversity_freq_per_10000,fisheries_freq_per_10000,ocean ecosystems_freq_per_10000,coastal impacts_freq_per_10000,blue economy_freq_per_10000,policy_freq_per_10000,industry_freq_per_10000,pollutants/waste_freq_per_10000,climate change_freq_per_10000,law_freq_per_10000,coastal development_freq_per_10000,turbidity_freq_per_10000,justice_freq_per_10000,natural disasters_freq_per_10000,habitat loss_freq_per_10000,pelagic_freq_per_10000,wetland_freq_per_10000,sediment_freq_per_10000,ocean_freq_per_10000,funding_freq_per_10000,algal bloom_freq_per_10000,antarctic_freq_per_10000,long-line fisheries_freq_per_10000,deoxygenation_freq_per_10000,wastewater_freq_per_10000,sealevel rise_freq_per_10000,SIDS_freq_per_10000,global warming_freq_per_10000,offshore_freq_per_10000,coast_freq_per_10000,seabirds_freq_per_10000,sanitation_freq_per_10000,aquaculture_freq_per_10000,seagrass_freq_per_10000,oxygen_freq_per_10000,sustanability_freq_per_10000,marine_freq_per_10000,deep ocean_freq_per_10000,sargassum_freq_per_10000,hypoxia_freq_per_10000,acidification_freq_per_10000,contaminants_freq_per_10000,offshore wind_freq_per_10000,maritime_freq_per_10000,jurisdiction_freq_per_10000,exploitation_freq_per_10000,oil spills_freq_per_10000,small island developing nations_freq_per_10000,estuary_freq_per_10000,protected species_freq_per_10000,algae_freq_per_10000,blue carbon_freq_per_10000,mangrove_freq_per_10000,hurricane_freq_per_10000,fracking_freq_per_10000,arctic_freq_per_10000,sealevel_freq_per_10000,fertilizers_freq_per_10000,plastics_freq_per_10000,enforcement_freq_per_10000,reef_freq_per_10000,ice melt_freq_per_10000,persistant organic pollutants_freq_per_10000,commercial shipping_freq_per_10000,sea_freq_per_10000,bycatch_freq_per_10000,plankton_freq_per_10000,disaster relief_freq_per_10000,fish_freq_per_10000,conservation_freq_per_10000,seafood industry_freq_per_10000,eutrophication_freq_per_10000,oil_freq_per_10000,endangered species_freq_per_10000,marine mammals_freq_per_10000,benthos_freq_per_10000,underwater noise_freq_per_10000,trawling_freq_per_10000,microplastics_freq_per_10000,overfishing_freq_per_10000,marsh_freq_per_10000,sewage_freq_per_10000,marine research_freq_per_10000,ocean warming_freq_per_10000,kelp forest_freq_per_10000,ecotourism_freq_per_10000,oil drilling_freq_per_10000,coral_freq_per_10000,tsunami_freq_per_10000,resource management_freq_per_10000,heavy metals_freq_per_10000,international waters_freq_per_10000,marine protected areas_freq_per_10000,keyword_freq_per_10000,numeric_code
GNQ,Equatorial Guinea,2,10/24/22,16166,19.794630706420882,0.0,14.845973029815664,16.083137448966966,0.0,92.78733143634788,22.887541754299146,5.567239886180873,1.855746628726958,18.557466287269577,0.0,0.0,2.4743288383026103,1.2371644191513052,0.0,0.0,1.2371644191513052,0.0,0.6185822095756526,35.87776815538785,0.0,0.0,0.0,0.0,2.4743288383026103,0.0,7.422986514907832,0.6185822095756526,0.0,8.660150934059137,0.0,3.092911047878263,0.0,0.0,0.0,0.0,3.092911047878263,0.0,0.0,0.0,0.0,0.0,0.0,6.185822095756526,0.0,2.4743288383026103,0.0,0.0,0.0,0.0,0.0,0.0,2.4743288383026103,0.0,0.0,0.0,0.0,1.855746628726958,0.0,1.2371644191513052,0.0,0.0,0.0,0.0,8.660150934059137,0.0,0.0,0.0,9.897315353210441,25.98045280217741,0.0,0.0,12.371644191513052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2371644191513052,0.0,0.0,0.0,1.2371644191513052,0.0,158.97562786094272,226
ERI,Eritrea,1,6/19/18,8627,12.750666512113133,0.0,38.2519995363394,20.864727019821487,0.0,37.092848035238205,20.864727019821487,2.318303002202388,0.0,2.318303002202388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79575750550597,0.0,0.0,0.0,0.0,1.159151501101194,0.0,15.068969514315521,0.0,3.4774545033035817,20.864727019821487,0.0,1.159151501101194,0.0,0.0,0.0,0.0,11.59151501101194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4774545033035817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4774545033035817,0.0,3.4774545033035817,0.0,0.0,0.0,0.0,26.66048452532746,0.0,0.0,0.0,12.750666512113133,8.114060507708357,0.0,0.0,10.432363509910743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159151501101194,0.0,0.0,1.159151501101194,132.1432711255361,232
SWZ,Eswatini,2,10/12/21,15743,15.244870736200216,2.5408117893667024,9.528044210125135,13.974464841516864,0.0,31.760147367083782,4.44642063139173,7.622435368100108,1.905608842025027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716826526075081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716826526075081,0.0,21.596900209616972,1.905608842025027,0.0,0.0,0.0,1.905608842025027,2.5408117893667024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352029473416756,0.0,0.0,0.0,0.0,9.528044210125135,0.0,0.0,0.6352029473416756,3.811217684050054,3.811217684050054,0.0,0.0,3.176014736708378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5408117893667024,0.0,0.0,0.0,0.0,1.2704058946833512,0.0,0.0,0.0,5.081623578733405,0.0,0.0,0.0,69.87232420758431,748
ETH,Ethiopia,2,7/23/21,17558,2.847704749971523,0.0,5.125868549948741,3.417245699965828,0.0,32.463834149675364,13.668982799863311,7.973573299920264,2.2781637999772184,1.708622849982914,0.0,0.0,0.0,0.0,0.0,0.0,0.5695409499943046,0.0,0.0,0.5695409499943046,0.0,0.0,0.0,0.0,3.417245699965828,0.0,27.337965599726623,2.2781637999772184,0.0,2.2781637999772184,0.0,3.417245699965828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1390818999886092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2781637999772184,0.0,0.0,0.0,0.0,0.0,0.0,5.125868549948741,0.0,0.0,0.0,1.708622849982914,0.5695409499943046,0.0,0.0,11.390818999886092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2781637999772184,0.0,0.0,0.0,66.06675019933934,231
AUT,European Union,2,12/18/20,11909,5.038206398522126,0.0,3.3588042656814174,5.038206398522126,0.0,65.49668318078764,14.274918129146023,0.0,1.6794021328407087,15.954320261986734,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,1.6794021328407087,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,23.511629859769922,1.6794021328407087,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,0.0,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.84801410697793,40
FJI,Fiji,2,12/31/20,7525,26.578073089700997,0.0,54.48504983388705,22.591362126245848,0.0,61.12956810631229,6.644518272425249,5.3156146179401995,9.30232558139535,2.6578073089700998,0.0,0.0,1.3289036544850499,1.3289036544850499,0.0,2.6578073089700998,3.98671096345515,0.0,26.578073089700997,1.3289036544850499,0.0,0.0,0.0,0.0,0.0,0.0,35.880398671096344,7.9734219269103,0.0,9.30232558139535,0.0,0.0,0.0,0.0,0.0,0.0,6.644518272425249,0.0,0.0,0.0,0.0,0.0,0.0,6.644518272425249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6578073089700998,0.0,0.0,0.0,0.0,0.0,5.3156146179401995,2.6578073089700998,2.6578073089700998,0.0,0.0,0.0,10.631229235880399,0.0,0.0,0.0,7.9734219269103,11.960132890365449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6578073089700998,0.0,1.3289036544850499,0.0,0.0,3.98671096345515,158.13953488372093,242
GAB,Gabon,2,7/6/22,12336,5.674448767833982,1.6212710765239948,17.833981841763944,8.916990920881972,0.0,27.561608300907913,33.23605706874189,2.4319066147859925,0.0,4.053177691309987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2425421530479897,5.674448767833982,0.0,0.0,0.0,0.0,0.8106355382619974,0.0,12.15953307392996,0.0,0.0,5.674448767833982,0.0,1.6212710765239948,0.0,0.0,0.0,0.0,4.863813229571985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6212710765239948,0.0,0.0,0.0,0.0,0.8106355382619974,0.0,1.6212710765239948,0.0,0.0,0.0,0.0,2.4319066147859925,0.0,0.0,0.0,0.0,0.0,0.0,9.72762645914397,0.0,0.0,0.0,1.6212710765239948,4.863813229571985,0.0,0.0,29.182879377431906,0.0,0.0,0.0,0.0,1.6212710765239948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106355382619974,0.0,0.0,0.0,92.41245136186771,266
GMB,Gambia,2,9/12/21,18977,13.173842019286505,1.0539073615429204,16.335564103915264,12.646888338515044,0.0,40.048479738630974,7.904305211571903,14.227749380829424,2.6347684038573007,1.5808610423143805,0.0,0.0,0.0,0.0,0.0,0.0,0.5269536807714602,0.0,0.5269536807714602,13.173842019286505,0.0,0.0,0.0,0.0,9.485166253886282,0.0,17.389471465458186,1.5808610423143805,0.0,7.377351530800443,0.0,3.6886757654002214,1.0539073615429204,0.0,0.0,0.0,1.0539073615429204,0.0,0.0,0.0,0.5269536807714602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107814723085841,0.0,0.0,0.0,0.0,3.161722084628761,0.0,3.6886757654002214,0.0,0.0,0.0,0.0,13.700795700057965,0.0,0.0,0.5269536807714602,7.904305211571903,2.6347684038573007,0.0,0.0,4.742583126943141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0539073615429204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0539073615429204,0.0,0.0,0.0,98.54033830426306,270
GEO,Georgia,2,5/5/21,4013,4.9838026414154,0.0,12.4595066035385,22.4271118863693,0.0,39.8704211313232,9.9676052828308,0.0,4.9838026414154,7.4757039621231,0.0,0.0,0.0,2.4919013207077,0.0,0.0,2.4919013207077,0.0,0.0,2.4919013207077,0.0,0.0,0.0,0.0,0.0,0.0,24.919013207077,2.4919013207077,0.0,12.4595066035385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4919013207077,0.0,0.0,2.4919013207077,4.9838026414154,0.0,0.0,0.0,0.0,0.0,0.0,12.4595066035385,0.0,0.0,0.0,0.0,4.9838026414154,0.0,0.0,4.9838026414154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2165462247695,268
GHA,Ghana,2,11/4/21,11398,7.018775223723461,0.0,11.405509738550624,5.264081417792594,0.0,28.95244779785927,9.650815932619757,0.8773469029654326,3.5093876118617304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7546938059308652,0.0,0.0,4.386734514827163,0.0,0.0,0.0,0.0,0.0,0.0,21.056325671170377,3.5093876118617304,0.0,1.7546938059308652,0.0,0.8773469029654326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.405509738550624,0.0,0.0,0.0,3.5093876118617304,3.5093876118617304,0.0,0.0,7.018775223723461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632040708896297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.414283207580276,288
GRD,Grenada,2,12/1/20,7129,4.2081638378454205,0.0,25.24898302707252,26.65170430635433,0.0,40.678917099172395,2.8054425585636134,2.8054425585636134,8.416327675690841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.429934072099874,0.0,0.0,0.0,0.0,0.0,0.0,22.443540468508907,8.416327675690841,0.0,4.2081638378454205,0.0,2.8054425585636134,0.0,0.0,0.0,0.0,2.8054425585636134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.443540468508907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.443540468508907,0.0,0.0,0.0,4.2081638378454205,2.8054425585636134,0.0,0.0,2.8054425585636134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.81498106326274,308
GTM,Guatemala,2,5/23/22,30025,15.653621981681933,0.3330557868442964,31.973355537052456,23.313905079100753,0.6661115736885928,46.2947543713572,8.659450457951708,1.3322231473771855,0.6661115736885928,3.3305578684429644,0.0,0.0,0.0,0.0,0.0,0.0,0.3330557868442964,0.0,0.6661115736885928,6.328059950041633,0.0,0.0,0.0,0.0,0.3330557868442964,0.0,24.979184013322232,0.0,0.0,15.653621981681933,0.0,0.9991673605328892,0.3330557868442964,0.6661115736885928,0.0,0.0,14.321398834304746,0.0,0.0,0.0,0.3330557868442964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330557868442964,0.0,0.3330557868442964,0.6661115736885928,3.3305578684429644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.995836802664446,0.0,0.0,0.0,7.993338884263114,0.0,0.0,0.0,5.328892589508742,11.656952539550376,0.0,0.0,8.659450457951708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3322231473771855,0.0,0.0,0.0,0.0,0.0,112.90591174021648,320
GIN,Guinea,2,7/28/21,24359,17.652612997249477,0.0,13.547354160679832,30.789441274272342,0.0,32.842070692557165,6.9789400221683975,1.2315776509708938,0.821051767313929,2.052629418284823,0.0,0.0,0.0,0.821051767313929,0.0,0.0,0.0,0.0,0.0,13.136828277022865,0.0,0.0,0.0,0.0,0.0,0.0,9.03156944045322,0.0,0.0,16.01050946262162,0.0,1.2315776509708938,0.0,0.0,0.0,0.0,1.642103534627858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4631553019417876,0.0,0.0,0.0,0.0,0.0,0.0,7.389465905825362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.905250626051973,0.0,0.0,0.0,2.8736811855987523,7.799991789482327,0.0,0.0,4.51578472022661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821051767313929,0.0,0.0,0.0,81.69465084773596,324
GNB,Guinea-Bissau,2,10/12/21,22366,15.648752570866494,0.0,15.648752570866494,24.590896897075922,0.0,59.46525976929268,8.495037109898954,5.365286595725655,0.44710721631047123,1.3413216489314137,0.0,0.0,0.0,0.0,0.0,0.8942144326209425,0.44710721631047123,0.0,3.1297505141732986,19.672717517660736,0.0,0.0,0.0,0.0,4.918179379415184,0.0,33.533041223285345,0.44710721631047123,0.0,13.860323705624609,0.0,0.44710721631047123,0.0,0.0,0.0,0.0,1.3413216489314137,0.0,0.0,0.0,0.0,0.0,0.0,0.8942144326209425,0.0,0.8942144326209425,0.0,0.0,0.0,0.0,0.0,0.0,4.918179379415184,0.0,0.0,0.0,0.0,2.6826432978628274,0.0,2.235536081552356,0.0,0.0,0.0,0.0,10.283465975140839,0.0,0.0,0.0,4.918179379415184,1.788428865241885,0.0,0.0,3.1297505141732986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942144326209425,0.0,0.0,0.0,0.8942144326209425,0.0,0.0,0.0,113.5652329428597,624
GUY,Guyana,1,5/20/16,4190,14.319809069212411,0.0,11.933174224343675,26.252983293556085,0.0,59.665871121718375,11.933174224343675,2.3866348448687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773269689737471,0.0,0.0,0.0,0.0,0.0,0.0,28.639618138424822,0.0,0.0,11.933174224343675,0.0,2.3866348448687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546539379474941,0.0,0.0,0.0,0.0,0.0,0.0,7.159904534606206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.933174224343675,0.0,0.0,0.0,0.0,26.252983293556085,0.0,0.0,2.3866348448687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.01193317422434,328
HTI,Haiti,2,6/1/22,15598,52.57084241569432,2.5644313373509426,33.97871521989999,42.31311706629055,0.0,33.97871521989999,8.9755096807283,8.9755096807283,5.76997050903962,0.0,0.0,0.0,0.6411078343377357,3.2055391716886783,0.0,0.0,0.0,0.6411078343377357,0.0,7.693294012052828,0.0,0.0,0.0,0.0,3.846647006026414,0.0,17.9510193614566,2.5644313373509426,0.0,14.74548018976792,0.0,1.923323503013207,2.5644313373509426,3.846647006026414,0.0,0.0,2.5644313373509426,0.0,2.5644313373509426,0.0,0.0,0.0,0.0,0.0,0.0,1.923323503013207,0.0,0.0,0.0,0.0,0.0,0.0,8.9755096807283,9.616617515066034,0.0,0.0,0.0,1.2822156686754713,2.5644313373509426,0.0,6.411078343377357,0.0,0.0,0.0,10.898833183741504,0.0,0.0,0.0,21.797666367483007,7.693294012052828,0.0,0.0,5.76997050903962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128862674701885,0.0,0.0,0.0,0.0,0.0,146.81369406334144,332
HND,Honduras,2,5/19/21,16538,4.837344297980409,0.0,10.884024670455918,9.674688595960818,0.0,59.25746765026001,2.4186721489902046,1.8140041117426533,3.0233401862377556,4.232676260732858,0.0,0.0,1.2093360744951023,1.8140041117426533,0.0,0.0,1.2093360744951023,0.0,0.6046680372475511,8.465352521465716,0.0,0.0,0.0,0.0,0.6046680372475511,0.0,27.210061676139798,1.2093360744951023,0.0,1.2093360744951023,0.0,1.2093360744951023,0.0,0.0,0.0,0.0,0.6046680372475511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046680372475511,0.0,0.0,0.0,1.2093360744951023,3.0233401862377556,0.0,0.0,0.0,0.6046680372475511,0.0,1.2093360744951023,0.0,0.0,0.0,0.0,9.674688595960818,0.0,0.0,0.0,0.0,16.930705042931432,0.0,0.0,1.8140041117426533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.65352521465715,340
ISL,Iceland,2,2/18/21,5404,38.860103626943,0.0,12.953367875647668,35.15914137675796,0.0,31.458179126572908,5.551443375277572,0.0,12.953367875647668,3.700962250185048,0.0,0.0,5.551443375277572,1.850481125092524,0.0,0.0,16.65433012583272,0.0,1.850481125092524,3.700962250185048,0.0,0.0,0.0,0.0,0.0,0.0,18.50481125092524,7.401924500370096,0.0,1.850481125092524,0.0,0.0,0.0,0.0,0.0,0.0,1.850481125092524,0.0,0.0,0.0,1.850481125092524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551443375277572,0.0,0.0,0.0,5.551443375277572,0.0,0.0,0.0,5.551443375277572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.42116950407105,352
IND,India,1,10/2/16,11876,10.104412260020208,0.0,12.63051532502526,26.945099360053888,2.526103065005052,63.99461098012799,16.84068710003368,3.368137420006736,3.368137420006736,0.842034355001684,0.0,0.0,3.368137420006736,0.842034355001684,0.0,0.0,1.684068710003368,0.0,0.0,16.84068710003368,0.0,0.0,0.0,0.0,0.0,0.0,21.050858875042103,2.526103065005052,2.526103065005052,17.682721455035367,0.0,0.842034355001684,0.0,0.0,0.0,0.0,0.842034355001684,0.0,0.0,0.0,0.0,0.0,2.526103065005052,0.842034355001684,0.0,4.21017177500842,0.0,0.0,0.0,0.0,0.0,0.0,2.526103065005052,0.0,0.0,0.0,0.0,0.842034355001684,0.842034355001684,0.0,0.0,0.0,0.0,0.0,11.788480970023576,0.0,0.0,1.684068710003368,1.684068710003368,18.52475581003705,0.0,0.0,8.42034355001684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684068710003368,0.0,0.0,0.0,0.0,0.0,0.0,0.842034355001684,1.684068710003368,0.0,0.0,0.0,127.14718760525429,356
IDN,Indonesia,2,7/22/21,16686,14.38331535418914,0.0,21.574973031283708,31.76315474050102,0.0,65.92352870670022,17.979144192736424,1.7979144192736425,18.578448999160972,1.198609612849095,0.0,0.0,0.0,17.37983938631188,0.0,2.39721922569819,3.595828838547285,0.0,5.393743257820927,5.393743257820927,0.0,0.0,0.0,0.0,0.0,0.0,29.36593551480283,1.198609612849095,0.0,17.37983938631188,0.0,0.0,0.0,0.0,0.0,0.0,8.390267289943665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7979144192736425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595828838547285,0.0,0.0,0.0,0.0,0.0,1.7979144192736425,5.9930480642454755,0.0,0.0,0.0,0.0,5.393743257820927,0.0,0.0,0.0,0.0,16.181229773462785,0.0,0.0,17.979144192736424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195133644971833,0.0,0.0,1.7979144192736425,150.42550641256145,360
IRQ,Iraq,1,10/15/21,9582,10.436234606553956,0.0,43.83218534752661,16.69797537048633,0.0,44.87580880818201,43.83218534752661,20.872469213107912,3.1308703819661865,21.916092673763305,0.0,0.0,2.087246921310791,2.087246921310791,0.0,0.0,0.0,0.0,0.0,2.087246921310791,0.0,0.0,0.0,0.0,2.087246921310791,0.0,14.610728449175538,1.0436234606553956,0.0,13.567104988520143,0.0,0.0,0.0,0.0,0.0,0.0,7.305364224587769,0.0,0.0,0.0,0.0,0.0,0.0,2.087246921310791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.261740763932373,5.218117303276978,0.0,4.174493842621582,0.0,0.0,0.0,24.0033395950741,0.0,0.0,0.0,0.0,4.174493842621582,0.0,0.0,34.439574201628055,2.087246921310791,0.0,0.0,0.0,0.0,0.0,0.0,3.1308703819661865,13.567104988520143,0.0,0.0,0.0,1.0436234606553956,0.0,4.174493842621582,0.0,0.0,0.0,0.0,0.0,171.15424754748486,368
ISR,Israel,2,7/29/21,10335,1.9351717464925013,0.0,2.9027576197387517,1.9351717464925013,0.0,19.351717464925013,2.9027576197387517,11.611030478955007,3.8703434929850027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.611030478955007,0.0,17.416545718432513,3.8703434929850027,0.0,1.9351717464925013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9027576197387517,0.0,0.0,0.0,1.9351717464925013,1.9351717464925013,0.0,0.0,2.9027576197387517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.50895016932753,376
JAM,Jamaica,2,7/1/20,7484,22.715125601282736,2.672367717797969,8.017103153393908,25.387493319080704,0.0,25.387493319080704,8.017103153393908,10.689470871191876,5.344735435595938,2.672367717797969,0.0,0.0,0.0,2.672367717797969,0.0,0.0,8.017103153393908,0.0,0.0,2.672367717797969,0.0,0.0,0.0,0.0,0.0,0.0,17.3703901656868,2.672367717797969,0.0,6.680919294494923,0.0,0.0,2.672367717797969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672367717797969,0.0,0.0,0.0,0.0,10.689470871191876,0.0,0.0,0.0,0.0,0.0,8.017103153393908,0.0,0.0,0.0,6.680919294494923,2.672367717797969,0.0,0.0,8.017103153393908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.17958311063602,388
JPN,Japan,2,10/22/21,7546,15.90246488205672,0.0,2.6504108136761197,2.6504108136761197,0.0,34.455340577789556,0.0,0.0,31.80492976411344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.455340577789556,31.80492976411344,0.0,2.6504108136761197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6504108136761197,0.0,0.0,0.0,15.90246488205672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.46355685131195,392
JOR,Jordan,2,10/12/21,32013,10.933058445006715,0.0,40.29612969731046,9.683566051291663,0.0,58.10139630774998,7.496954362290319,11.557804641864243,3.1237309842876333,8.746446756005373,0.6247461968575266,0.0,0.3123730984287633,0.0,0.0,0.0,1.2494923937150533,0.0,0.0,4.685596476431449,0.3123730984287633,0.0,0.0,0.0,9.058819854434136,0.0,29.675444350732516,2.4989847874301065,0.0,5.935088870146503,0.0,0.9371192952862899,0.0,0.0,0.3123730984287633,0.0,5.310342673288976,0.0,0.0,0.0,0.3123730984287633,0.3123730984287633,0.0,0.6247461968575266,0.0,0.9371192952862899,0.0,0.0,0.0,0.0,0.3123730984287633,0.0,0.0,0.0,0.0,0.0,0.0,1.2494923937150533,0.0,4.373223378002686,4.373223378002686,0.0,0.0,0.0,23.42798238215725,0.0,0.0,0.0,1.5618654921438166,7.184581263861556,0.0,0.0,4.373223378002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2494923937150533,0.0,0.0,0.0,0.3123730984287633,0.0,3.1237309842876333,0.0,0.6247461968575266,0.0,0.0,1.2494923937150533,125.2616124699341,400
